id,status_pred,prob
50419,0,0.2185
50420,0,0.0272
50421,1,0.9477
50422,0,0.2453
50423,0,0.0658
50424,1,0.8037
50425,1,0.8289
50426,0,0.0877
50427,0,0.0965
50428,0,0.159
50429,0,0.1089
50430,0,0.4238
50431,0,0.0466
50432,1,0.7495
50433,1,0.8661
50434,0,0.2003
50435,1,0.7941
50436,1,0.8953
50437,0,0.2336
50438,0,0.3535
50439,0,0.1592
50440,1,0.5657
50441,1,0.6299
50442,0,0.0039
50443,1,0.6639
50444,1,0.9452
50445,0,0.4467
50446,0,0.2847
50447,0,0.0511
50448,0,0.0062
50449,1,0.5199
50450,0,0.003
50451,0,0.139
50452,0,0.3315
50453,1,0.835
50454,0,0.174
50455,1,0.951
50456,0,0.3753
50457,0,0.0663
50458,1,0.966
50459,1,0.5797
50460,0,0.4055
50461,0,0.1334
50462,1,0.78
50463,1,0.841
50464,1,0.643
50465,0,0.0116
50466,0,0.0582
50467,1,0.52
50468,0,0.079
50469,0,0.0193
50470,0,0.0038
50471,0,0.0624
50472,0,0.0472
50473,0,0.0016
50474,1,0.7198
50475,0,0.1342
50476,0,0.0848
50477,0,0.063
50478,0,0.1859
50479,1,0.9158
50480,1,0.8742
50481,0,0.1034
50482,1,0.8737
50483,0,0.3529
50484,1,0.8222
50485,0,0.1734
50486,1,0.524
50487,0,0.1014
50488,0,0.3384
50489,0,0.0963
50490,0,0.1106
50491,1,0.8815
50492,1,0.767
50493,1,0.7136
50494,1,0.7781
50495,0,0.232
50496,1,0.8468
50497,1,0.8665
50498,1,0.7884
50499,1,0.7352
50500,1,0.7954
50501,0,0.3412
50502,0,0.304
50503,1,0.8801
50504,1,0.7186
50505,0,0.2352
50506,0,0.2752
50507,1,0.5646
50508,0,0.0882
50509,0,0.0006
50510,0,0.2192
50511,1,0.7083
50512,0,0.2803
50513,1,0.7533
50514,0,0.0476
50515,0,0.1278
50516,1,0.8474
50517,0,0.0673
50518,0,0.2338
50519,1,0.8566
50520,0,0.2671
50521,1,0.8992
50522,1,0.8223
50523,1,0.7403
50524,0,0.0091
50525,0,0.0047
50526,0,0.2022
50527,0,0.0677
50528,0,0.46
50529,1,0.6649
50530,0,0.2091
50531,0,0.0696
50532,0,0.265
50533,1,0.874
50534,1,0.8185
50535,0,0.2182
50536,0,0.2373
50537,0,0.1154
50538,0,0.0123
50539,0,0.1909
50540,1,0.5778
50541,1,0.7388
50542,0,0.4445
50543,0,0.0144
50544,0,0.1601
50545,0,0.2153
50546,1,0.7276
50547,1,0.8213
50548,0,0.3837
50549,0,0.3546
50550,1,0.8187
50551,1,0.8652
50552,1,0.6647
50553,1,0.5654
50554,0,0.3169
50555,0,0.3403
50556,0,0.3661
50557,1,0.8977
50558,1,0.5449
50559,0,0.1195
50560,0,0.1134
50561,0,0.2119
50562,0,0.1973
50563,1,0.8488
50564,0,0.0135
50565,1,0.8738
50566,0,0.0085
50567,0,0.0962
50568,0,0.4784
50569,1,0.9291
50570,0,0.245
50571,0,0.4814
50572,0,0.0086
50573,0,0.1611
50574,1,0.6493
50575,1,0.5727
50576,0,0.1761
50577,0,0.0285
50578,1,0.8371
50579,0,0.1518
50580,0,0.3291
50581,1,0.8989
50582,0,0.0648
50583,1,0.798
50584,0,0.0379
50585,0,0.0002
50586,1,0.5224
50587,1,0.8443
50588,1,0.9419
50589,1,0.5646
50590,0,0.3996
50591,0,0.4948
50592,0,0.2301
50593,0,0.2864
50594,0,0.1422
50595,0,0.0072
50596,1,0.6105
50597,0,0.3347
50598,1,0.6254
50599,0,0.0493
50600,0,0.312
50601,0,0.0597
50602,0,0.0569
50603,1,0.9132
50604,1,0.8582
50605,0,0.0624
50606,0,0.3716
50607,0,0.2662
50608,1,0.5819
50609,1,0.6065
50610,1,0.8472
50611,0,0.0263
50612,1,0.6952
50613,0,0.4998
50614,1,0.8049
50615,0,0.3286
50616,0,0.3803
50617,0,0.0351
50618,0,0.1211
50619,0,0.0009
50620,1,0.8913
50621,0,0.1029
50622,0,0.1851
50623,0,0.0526
50624,0,0.4111
50625,0,0.371
50626,1,0.7968
50627,1,0.6884
50628,0,0.2277
50629,1,0.8071
50630,0,0.3328
50631,0,0.2157
50632,1,0.5195
50633,0,0.0594
50634,0,0.1579
50635,1,0.5185
50636,1,0.9565
50637,0,0.0425
50638,0,0.1513
50639,0,0.2994
50640,1,0.8734
50641,0,0.2103
50642,0,0.203
50643,1,0.7009
50644,1,0.8784
50645,1,0.8503
50646,0,0.0345
50647,0,0.0913
50648,1,0.5188
50649,1,0.7564
50650,0,0.0695
50651,1,0.8138
50652,1,0.5142
50653,1,0.6226
50654,0,0.3932
50655,1,0.8581
50656,0,0.0122
50657,0,0.4814
50658,0,0.1121
50659,0,0.0195
50660,0,0.0322
50661,1,0.9029
50662,0,0.1263
50663,0,0.1002
50664,0,0.2734
50665,0,0.1717
50666,0,0.0405
50667,0,0.0463
50668,0,0.325
50669,1,0.6109
50670,0,0.0943
50671,0,0.4032
50672,0,0.253
50673,0,0.1053
50674,0,0.4456
50675,0,0.0185
50676,0,0.105
50677,0,0.1835
50678,0,0.1398
50679,1,0.96
50680,1,0.7746
50681,1,0.9676
50682,0,0.044
50683,1,0.7982
50684,0,0.0117
50685,1,0.86
50686,0,0.2557
50687,1,0.6814
50688,1,0.5636
50689,0,0.0666
50690,0,0.1124
50691,0,0.2621
50692,0,0.3
50693,0,0.3588
50694,0,0.2602
50695,0,0.257
50696,0,0.1675
50697,1,0.7152
50698,1,0.7709
50699,0,0.2184
50700,0,0.1012
50701,1,0.8331
50702,0,0.2187
50703,1,0.5242
50704,0,0.0438
50705,0,0.4808
50706,0,0.25
50707,0,0.0038
50708,1,0.8202
50709,1,0.6934
50710,1,0.9079
50711,0,0.1656
50712,0,0.3216
50713,1,0.8118
50714,1,0.7366
50715,0,0.1691
50716,1,0.5715
50717,0,0.4716
50718,0,0.1468
50719,1,0.8727
50720,1,0.6827
50721,0,0.2055
50722,0,0.2051
50723,1,0.8746
50724,0,0.3831
50725,0,0.277
50726,1,0.8329
50727,1,0.7159
50728,1,0.7222
50729,1,0.9714
50730,1,0.529
50731,0,0.0404
50732,0,0.3043
50733,1,0.7958
50734,0,0.0153
50735,1,0.5876
50736,0,0.4358
50737,0,0.0441
50738,1,0.5789
50739,1,0.9634
50740,0,0.2976
50741,0,0.3886
50742,0,0.1885
50743,1,0.6369
50744,0,0.2605
50745,0,0.0213
50746,0,0.231
50747,0,0.1393
50748,0,0.2186
50749,0,0.1791
50750,0,0.0904
50751,1,0.7985
50752,1,0.7005
50753,0,0.0776
50754,0,0.2625
50755,1,0.7309
50756,1,0.7408
50757,1,0.8574
50758,0,0.0592
50759,1,0.5576
50760,0,0.3523
50761,0,0.1603
50762,0,0.0005
50763,0,0.1242
50764,0,0.105
50765,1,0.8305
50766,0,0.4531
50767,0,0.0028
50768,0,0.3268
50769,0,0.0223
50770,0,0.2701
50771,0,0.018
50772,0,0.0549
50773,0,0.0512
50774,0,0.1094
50775,0,0.0
50776,0,0.0007
50777,0,0.408
50778,1,0.9507
50779,0,0.2949
50780,0,0.0506
50781,1,0.7895
50782,0,0.1271
50783,0,0.0737
50784,0,0.009
50785,0,0.2508
50786,0,0.378
50787,1,0.9694
50788,1,0.6445
50789,0,0.1475
50790,1,0.8733
50791,0,0.0816
50792,0,0.2314
50793,0,0.13
50794,1,0.6454
50795,0,0.4663
50796,1,0.7978
50797,0,0.0574
50798,0,0.205
50799,0,0.1223
50800,0,0.0998
50801,1,0.9148
50802,0,0.119
50803,0,0.2593
50804,1,0.8118
50805,0,0.2871
50806,0,0.177
50807,0,0.4139
50808,1,0.6656
50809,0,0.0521
50810,0,0.0087
50811,0,0.0144
50812,1,0.7748
50813,0,0.1536
50814,1,0.8763
50815,0,0.0068
50816,0,0.1884
50817,1,0.9537
50818,0,0.3445
50819,0,0.1404
50820,1,0.8034
50821,1,0.9641
50822,0,0.3072
50823,0,0.134
50824,1,0.8488
50825,0,0.3399
50826,0,0.0182
50827,1,0.5553
50828,0,0.2135
50829,0,0.0276
50830,0,0.0683
50831,0,0.0086
50832,0,0.2599
50833,0,0.2403
50834,0,0.0658
50835,1,0.8724
50836,0,0.2151
50837,1,0.8433
50838,0,0.0602
50839,1,0.5201
50840,1,0.823
50841,1,0.8345
50842,0,0.0801
50843,1,0.9398
50844,0,0.0032
50845,0,0.0282
50846,0,0.0858
50847,0,0.3423
50848,0,0.4778
50849,1,0.6101
50850,0,0.1195
50851,1,0.7563
50852,0,0.1945
50853,0,0.2866
50854,0,0.245
50855,1,0.9617
50856,0,0.0786
50857,1,0.8913
50858,0,0.014
50859,0,0.3561
50860,1,0.8633
50861,0,0.322
50862,0,0.0071
50863,0,0.3701
50864,1,0.6495
50865,0,0.1408
50866,1,0.8467
50867,1,0.5024
50868,1,0.8681
50869,1,0.9156
50870,0,0.4447
50871,0,0.3981
50872,0,0.4362
50873,1,0.6585
50874,0,0.0833
50875,1,0.6519
50876,0,0.1869
50877,1,0.7187
50878,0,0.1049
50879,0,0.2198
50880,1,0.8506
50881,0,0.4284
50882,1,0.8451
50883,0,0.2343
50884,0,0.4324
50885,0,0.1183
50886,0,0.2673
50887,0,0.368
50888,1,0.8423
50889,0,0.0236
50890,0,0.0475
50891,1,0.8939
50892,1,0.8796
50893,0,0.3488
50894,0,0.004
50895,0,0.4215
50896,1,0.5077
50897,1,0.7413
50898,0,0.0473
50899,0,0.0031
50900,0,0.3081
50901,0,0.147
50902,0,0.1178
50903,1,0.7705
50904,1,0.7758
50905,0,0.0809
50906,1,0.9809
50907,0,0.2299
50908,0,0.463
50909,0,0.2142
50910,0,0.0011
50911,1,0.9464
50912,1,0.8593
50913,0,0.2124
50914,1,0.7921
50915,0,0.0469
50916,1,0.8284
50917,1,0.686
50918,0,0.2469
50919,0,0.0008
50920,0,0.3548
50921,0,0.1834
50922,0,0.1657
50923,0,0.1441
50924,0,0.2302
50925,1,0.5714
50926,0,0.3013
50927,1,0.948
50928,0,0.1188
50929,0,0.1557
50930,0,0.0849
50931,1,0.5915
50932,1,0.7293
50933,0,0.1207
50934,0,0.3153
50935,0,0.0852
50936,1,0.9778
50937,0,0.0371
50938,0,0.1875
50939,1,0.8547
50940,1,0.8757
50941,0,0.0008
50942,1,0.7444
50943,0,0.0898
50944,0,0.1396
50945,0,0.0344
50946,0,0.0951
50947,0,0.2896
50948,0,0.0164
50949,0,0.0379
50950,1,0.8407
50951,0,0.1598
50952,0,0.464
50953,0,0.0144
50954,0,0.0237
50955,1,0.6705
50956,0,0.2301
50957,0,0.27
50958,1,0.7581
50959,0,0.2298
50960,0,0.2812
50961,1,0.8428
50962,1,0.5732
50963,0,0.2318
50964,0,0.2441
50965,1,0.5869
50966,0,0.0036
50967,0,0.1142
50968,0,0.1759
50969,0,0.0887
50970,0,0.0368
50971,0,0.2701
50972,0,0.0119
50973,1,0.796
50974,1,0.6034
50975,0,0.447
50976,0,0.0327
50977,0,0.0336
50978,0,0.001
50979,0,0.1833
50980,1,0.9021
50981,0,0.1751
50982,1,0.6791
50983,0,0.4345
50984,1,0.8295
50985,0,0.0184
50986,0,0.0127
50987,1,0.8642
50988,0,0.0615
50989,0,0.2761
50990,0,0.2605
50991,1,0.8864
50992,1,0.8772
50993,0,0.0893
50994,0,0.0858
50995,0,0.0445
50996,0,0.0402
50997,1,0.6035
50998,0,0.1612
50999,1,0.9061
51000,1,0.8571
51001,0,0.3868
51002,1,0.8599
51003,0,0.1797
51004,0,0.2539
51005,0,0.1865
51006,0,0.0271
51007,0,0.1443
51008,0,0.068
51009,0,0.204
51010,0,0.3688
51011,1,0.9363
51012,0,0.0797
51013,0,0.0894
51014,0,0.2988
51015,1,0.8419
51016,0,0.0008
51017,0,0.1631
51018,0,0.4806
51019,1,0.7941
51020,1,0.9065
51021,0,0.128
51022,1,0.8445
51023,1,0.6556
51024,1,0.7927
51025,0,0.117
51026,0,0.3097
51027,1,0.943
51028,1,0.8401
51029,1,0.863
51030,1,0.9267
51031,0,0.1727
51032,0,0.0036
51033,0,0.2033
51034,0,0.4549
51035,0,0.3508
51036,1,0.8207
51037,0,0.023
51038,1,0.6434
51039,0,0.1964
51040,0,0.0182
51041,0,0.0228
51042,0,0.3722
51043,0,0.3546
51044,0,0.1437
51045,0,0.0143
51046,0,0.05
51047,0,0.3543
51048,0,0.0229
51049,0,0.093
51050,1,0.8614
51051,0,0.4356
51052,0,0.0871
51053,0,0.1891
51054,1,0.8387
51055,1,0.9533
51056,1,0.7382
51057,0,0.4983
51058,0,0.2055
51059,0,0.1501
51060,1,0.7871
51061,1,0.7985
51062,0,0.344
51063,1,0.8952
51064,0,0.0926
51065,0,0.0704
51066,0,0.0548
51067,0,0.1993
51068,0,0.3706
51069,1,0.8811
51070,0,0.0887
51071,1,0.7431
51072,0,0.3944
51073,0,0.1709
51074,0,0.1246
51075,1,0.9741
51076,0,0.2349
51077,0,0.0474
51078,0,0.0361
51079,0,0.4397
51080,1,0.7362
51081,0,0.2319
51082,0,0.0183
51083,1,0.6532
51084,0,0.1375
51085,1,0.7458
51086,0,0.0539
51087,0,0.295
51088,0,0.249
51089,1,0.6024
51090,0,0.0005
51091,0,0.0667
51092,1,0.7437
51093,0,0.1854
51094,0,0.1568
51095,1,0.8396
51096,1,0.9566
51097,0,0.4519
51098,0,0.0958
51099,0,0.1248
51100,0,0.2071
51101,0,0.1734
51102,0,0.3059
51103,0,0.4413
51104,1,0.8956
51105,0,0.2988
51106,0,0.1323
51107,0,0.1035
51108,0,0.2022
51109,1,0.8392
51110,0,0.0881
51111,1,0.8164
51112,0,0.2985
51113,1,0.8378
51114,0,0.0188
51115,0,0.2952
51116,1,0.9662
51117,0,0.4518
51118,1,0.6304
51119,1,0.5591
51120,0,0.0378
51121,0,0.0605
51122,1,0.5595
51123,1,0.5375
51124,0,0.499
51125,0,0.0467
51126,1,0.9496
51127,0,0.1182
51128,1,0.5008
51129,0,0.2474
51130,0,0.0769
51131,0,0.0706
51132,0,0.1264
51133,1,0.7972
51134,1,0.7575
51135,0,0.0515
51136,0,0.2303
51137,1,0.9539
51138,0,0.1341
51139,0,0.0035
51140,1,0.6072
51141,0,0.4953
51142,0,0.4578
51143,1,0.7322
51144,1,0.8763
51145,0,0.2099
51146,0,0.0315
51147,0,0.0886
51148,0,0.0066
51149,0,0.2302
51150,1,0.5063
51151,1,0.8485
51152,1,0.781
51153,0,0.093
51154,0,0.0944
51155,1,0.9576
51156,0,0.0075
51157,1,0.7904
51158,0,0.2892
51159,0,0.023
51160,1,0.7619
51161,0,0.0006
51162,0,0.1041
51163,1,0.7319
51164,1,0.5274
51165,0,0.1381
51166,1,0.788
51167,1,0.8316
51168,1,0.7297
51169,0,0.0727
51170,0,0.1705
51171,1,0.8695
51172,0,0.0082
51173,0,0.2515
51174,1,0.9406
51175,0,0.4363
51176,0,0.0852
51177,0,0.4277
51178,0,0.254
51179,0,0.0893
51180,0,0.4007
51181,0,0.0371
51182,0,0.0626
51183,0,0.3561
51184,1,0.6997
51185,0,0.1172
51186,0,0.1556
51187,1,0.9464
51188,0,0.1612
51189,0,0.2761
51190,1,0.8784
51191,1,0.9376
51192,1,0.7582
51193,0,0.0409
51194,0,0.2263
51195,1,0.9538
51196,1,0.7224
51197,0,0.2082
51198,0,0.0674
51199,0,0.1837
51200,0,0.0131
51201,0,0.0743
51202,1,0.9376
51203,0,0.4329
51204,0,0.0914
51205,1,0.6535
51206,1,0.7313
51207,0,0.1532
51208,1,0.8752
51209,0,0.007
51210,0,0.0277
51211,0,0.1613
51212,1,0.7811
51213,0,0.436
51214,0,0.0022
51215,0,0.293
51216,1,0.5891
51217,1,0.6552
51218,1,0.5904
51219,0,0.1891
51220,1,0.7738
51221,0,0.0103
51222,0,0.0024
51223,0,0.0896
51224,1,0.6666
51225,1,0.7466
51226,1,0.7294
51227,0,0.2775
51228,0,0.0384
51229,0,0.3157
51230,0,0.1334
51231,0,0.2151
51232,0,0.0295
51233,0,0.0631
51234,0,0.2001
51235,0,0.3914
51236,1,0.6817
51237,0,0.4158
51238,1,0.7825
51239,0,0.1172
51240,0,0.0065
51241,0,0.3278
51242,1,0.7119
51243,0,0.0038
51244,0,0.1563
51245,1,0.6731
51246,0,0.1143
51247,0,0.1611
51248,0,0.063
51249,0,0.325
51250,1,0.956
51251,0,0.0026
51252,1,0.9141
51253,1,0.6772
51254,0,0.1626
51255,1,0.8164
51256,1,0.9023
51257,0,0.0577
51258,0,0.2332
51259,0,0.1613
51260,0,0.4943
51261,1,0.547
51262,0,0.2278
51263,0,0.2578
51264,1,0.7727
51265,0,0.0725
51266,0,0.14
51267,1,0.7246
51268,1,0.5099
51269,1,0.7061
51270,0,0.1389
51271,0,0.0829
51272,1,0.9475
51273,0,0.0447
51274,1,0.9224
51275,0,0.0883
51276,1,0.8792
51277,0,0.0422
51278,1,0.9309
51279,1,0.8634
51280,1,0.7481
51281,0,0.0035
51282,1,0.8429
51283,0,0.4395
51284,0,0.2537
51285,0,0.105
51286,0,0.4255
51287,1,0.7279
51288,0,0.0149
51289,0,0.0098
51290,1,0.7285
51291,0,0.1788
51292,1,0.7086
51293,0,0.0008
51294,1,0.7285
51295,0,0.3029
51296,1,0.6659
51297,1,0.8562
51298,0,0.0635
51299,1,0.9294
51300,0,0.113
51301,0,0.0502
51302,0,0.451
51303,0,0.4371
51304,0,0.0414
51305,1,0.9524
51306,0,0.3636
51307,0,0.0163
51308,0,0.3202
51309,0,0.0845
51310,0,0.1323
51311,0,0.0487
51312,1,0.8193
51313,0,0.2442
51314,0,0.0851
51315,0,0.0045
51316,0,0.1187
51317,1,0.7718
51318,1,0.7965
51319,0,0.0514
51320,0,0.0938
51321,0,0.3007
51322,0,0.0486
51323,0,0.1206
51324,1,0.7635
51325,0,0.3793
51326,0,0.2143
51327,1,0.7856
51328,0,0.2385
51329,0,0.2253
51330,0,0.485
51331,1,0.899
51332,0,0.1184
51333,1,0.6385
51334,1,0.5833
51335,0,0.0364
51336,0,0.2126
51337,1,0.6628
51338,0,0.0068
51339,0,0.0675
51340,0,0.1041
51341,0,0.0517
51342,0,0.1368
51343,1,0.8773
51344,1,0.6091
51345,0,0.0443
51346,0,0.4247
51347,1,0.9487
51348,0,0.0499
51349,1,0.9151
51350,1,0.7003
51351,1,0.6734
51352,0,0.2214
51353,0,0.1429
51354,0,0.4089
51355,0,0.4703
51356,0,0.069
51357,0,0.2813
51358,0,0.111
51359,0,0.1577
51360,1,0.8502
51361,0,0.2809
51362,1,0.6135
51363,0,0.1268
51364,0,0.2168
51365,0,0.1166
51366,1,0.8156
51367,1,0.9434
51368,1,0.7936
51369,1,0.9483
51370,0,0.2398
51371,0,0.0926
51372,1,0.7177
51373,0,0.2289
51374,1,0.5945
51375,0,0.2439
51376,0,0.0572
51377,1,0.9127
51378,0,0.1269
51379,1,0.8959
51380,0,0.0061
51381,1,0.9276
51382,0,0.2917
51383,0,0.0029
51384,0,0.1797
51385,0,0.0426
51386,1,0.9473
51387,1,0.7683
51388,0,0.3529
51389,0,0.2508
51390,0,0.0636
51391,0,0.0584
51392,0,0.4514
51393,1,0.8226
51394,1,0.6919
51395,0,0.1228
51396,1,0.6878
51397,1,0.8075
51398,1,0.7329
51399,1,0.8066
51400,1,0.9101
51401,0,0.4955
51402,0,0.0017
51403,1,0.7512
51404,1,0.9578
51405,0,0.1011
51406,1,0.8368
51407,1,0.8411
51408,1,0.8199
51409,1,0.605
51410,1,0.9453
51411,1,0.7063
51412,0,0.3017
51413,0,0.2955
51414,0,0.1664
51415,0,0.4796
51416,0,0.2918
51417,0,0.0603
51418,0,0.1353
51419,0,0.094
51420,0,0.2334
51421,0,0.1072
51422,1,0.7171
51423,1,0.8134
51424,1,0.9627
51425,1,0.9689
51426,0,0.1443
51427,0,0.1687
51428,0,0.0358
51429,1,0.8133
51430,0,0.4888
51431,0,0.1505
51432,1,0.5447
51433,0,0.2654
51434,1,0.8056
51435,0,0.1436
51436,0,0.3275
51437,0,0.139
51438,1,0.5897
51439,0,0.1054
51440,0,0.0122
51441,0,0.2913
51442,0,0.1066
51443,0,0.0219
51444,0,0.1278
51445,1,0.767
51446,0,0.0015
51447,0,0.0256
51448,1,0.8479
51449,0,0.1155
51450,1,0.7256
51451,0,0.0121
51452,1,0.7577
51453,1,0.9036
51454,1,0.7931
51455,0,0.4521
51456,0,0.0801
51457,1,0.8525
51458,0,0.141
51459,0,0.1292
51460,0,0.4024
51461,0,0.0836
51462,0,0.1602
51463,0,0.088
51464,0,0.0462
51465,1,0.8153
51466,0,0.1145
51467,1,0.7862
51468,0,0.2408
51469,1,0.8646
51470,0,0.0981
51471,0,0.2106
51472,0,0.1964
51473,0,0.0382
51474,1,0.6753
51475,1,0.8806
51476,0,0.1856
51477,0,0.4074
51478,1,0.7736
51479,0,0.1153
51480,0,0.1646
51481,0,0.1752
51482,0,0.4186
51483,0,0.0867
51484,0,0.2175
51485,1,0.7557
51486,1,0.685
51487,1,0.5884
51488,0,0.001
51489,0,0.0653
51490,0,0.3648
51491,0,0.255
51492,1,0.6429
51493,0,0.2794
51494,0,0.1744
51495,1,0.8867
51496,1,0.8153
51497,1,0.8031
51498,0,0.1283
51499,0,0.2604
51500,1,0.7234
51501,0,0.0735
51502,1,0.696
51503,1,0.9461
51504,0,0.0011
51505,1,0.7373
51506,1,0.7038
51507,1,0.7682
51508,0,0.099
51509,1,0.6669
51510,0,0.2251
51511,0,0.1264
51512,1,0.8342
51513,0,0.1596
51514,0,0.3413
51515,0,0.0365
51516,0,0.056
51517,0,0.2999
51518,0,0.0929
51519,1,0.9561
51520,0,0.4285
51521,1,0.9591
51522,0,0.2213
51523,0,0.0647
51524,0,0.0172
51525,1,0.8128
51526,0,0.2733
51527,0,0.0104
51528,1,0.5231
51529,1,0.7534
51530,1,0.9121
51531,0,0.0888
51532,1,0.9498
51533,0,0.1781
51534,0,0.2352
51535,0,0.0059
51536,1,0.7879
51537,0,0.4747
51538,0,0.3526
51539,0,0.0427
51540,0,0.1888
51541,0,0.1035
51542,0,0.3492
51543,0,0.1305
51544,0,0.256
51545,0,0.0974
51546,1,0.9634
51547,1,0.6166
51548,1,0.8414
51549,0,0.0562
51550,0,0.4883
51551,0,0.2188
51552,1,0.8497
51553,0,0.258
51554,0,0.0822
51555,0,0.2422
51556,0,0.4339
51557,1,0.704
51558,0,0.045
51559,1,0.6384
51560,0,0.0069
51561,1,0.9098
51562,0,0.0464
51563,0,0.4836
51564,1,0.7239
51565,0,0.0658
51566,0,0.0704
51567,1,0.9099
51568,1,0.9341
51569,0,0.1531
51570,1,0.7308
51571,1,0.8644
51572,1,0.7362
51573,0,0.4912
51574,0,0.0879
51575,0,0.4004
51576,0,0.1846
51577,0,0.0062
51578,1,0.951
51579,1,0.8231
51580,0,0.039
51581,0,0.1927
51582,1,0.9013
51583,1,0.9063
51584,0,0.4412
51585,1,0.8626
51586,0,0.0093
51587,1,0.8007
51588,1,0.9073
51589,0,0.2358
51590,1,0.8584
51591,1,0.9141
51592,1,0.8174
51593,0,0.1513
51594,0,0.0316
51595,0,0.0371
51596,0,0.2516
51597,0,0.1334
51598,1,0.908
51599,1,0.5397
51600,0,0.1417
51601,0,0.3741
51602,0,0.055
51603,0,0.2543
51604,1,0.812
51605,0,0.2764
51606,0,0.1363
51607,0,0.1255
51608,0,0.095
51609,1,0.6672
51610,0,0.167
51611,1,0.8422
51612,0,0.3117
51613,0,0.0041
51614,1,0.7569
51615,0,0.1633
51616,1,0.8838
51617,1,0.7516
51618,1,0.8138
51619,1,0.8232
51620,0,0.1231
51621,1,0.9566
51622,0,0.1316
51623,1,0.7275
51624,0,0.1036
51625,0,0.3567
51626,0,0.0925
51627,0,0.0746
51628,1,0.8937
51629,0,0.142
51630,0,0.0298
51631,1,0.8334
51632,0,0.3794
51633,0,0.2519
51634,0,0.0885
51635,0,0.3864
51636,1,0.73
51637,0,0.1674
51638,0,0.0839
51639,0,0.199
51640,1,0.9646
51641,0,0.1144
51642,1,0.5115
51643,0,0.1488
51644,1,0.8506
51645,0,0.133
51646,1,0.7914
51647,1,0.591
51648,0,0.0576
51649,0,0.1708
51650,1,0.5042
51651,0,0.0855
51652,0,0.2924
51653,1,0.9432
51654,0,0.4983
51655,0,0.1937
51656,0,0.0412
51657,0,0.1225
51658,0,0.0079
51659,1,0.6901
51660,1,0.704
51661,1,0.7734
51662,0,0.1589
51663,0,0.4007
51664,0,0.1595
51665,0,0.2661
51666,0,0.0022
51667,0,0.3486
51668,0,0.2368
51669,0,0.1617
51670,0,0.1294
51671,0,0.1725
51672,0,0.1092
51673,0,0.0344
51674,0,0.1229
51675,0,0.0089
51676,1,0.8467
51677,1,0.9462
51678,0,0.1258
51679,0,0.0279
51680,0,0.0946
51681,0,0.4639
51682,0,0.3399
51683,0,0.1452
51684,1,0.8161
51685,0,0.223
51686,1,0.5885
51687,1,0.6984
51688,0,0.3489
51689,1,0.9688
51690,0,0.1267
51691,1,0.7856
51692,1,0.8469
51693,0,0.2917
51694,0,0.3223
51695,0,0.1238
51696,0,0.1834
51697,1,0.6859
51698,1,0.9066
51699,0,0.1187
51700,1,0.7011
51701,1,0.5756
51702,0,0.134
51703,1,0.5392
51704,1,0.7224
51705,1,0.658
51706,0,0.1178
51707,0,0.0512
51708,0,0.2465
51709,0,0.173
51710,0,0.2472
51711,1,0.9595
51712,0,0.38
51713,0,0.0484
51714,0,0.2679
51715,0,0.1796
51716,1,0.6069
51717,0,0.3125
51718,0,0.3565
51719,0,0.1722
51720,0,0.2218
51721,1,0.8412
51722,0,0.1837
51723,0,0.0492
51724,0,0.182
51725,1,0.7557
51726,0,0.0033
51727,1,0.8079
51728,0,0.1729
51729,0,0.2954
51730,0,0.0701
51731,0,0.3683
51732,0,0.3013
51733,0,0.1094
51734,0,0.0868
51735,0,0.1779
51736,1,0.9439
51737,0,0.1037
51738,1,0.783
51739,1,0.908
51740,0,0.4236
51741,1,0.7195
51742,1,0.5746
51743,0,0.4326
51744,0,0.0663
51745,0,0.0751
51746,0,0.1144
51747,0,0.1333
51748,0,0.0047
51749,1,0.9243
51750,0,0.3525
51751,0,0.3327
51752,0,0.3722
51753,0,0.0261
51754,0,0.0236
51755,1,0.7733
51756,0,0.1746
51757,0,0.4887
51758,0,0.3616
51759,0,0.1718
51760,0,0.1805
51761,0,0.3934
51762,0,0.3517
51763,0,0.1035
51764,1,0.8479
51765,0,0.3012
51766,1,0.8478
51767,1,0.9685
51768,0,0.3766
51769,0,0.0547
51770,0,0.2901
51771,0,0.0691
51772,0,0.1306
51773,1,0.7313
51774,0,0.0739
51775,0,0.3217
51776,0,0.0215
51777,0,0.1188
51778,0,0.0893
51779,0,0.2909
51780,0,0.3364
51781,0,0.331
51782,0,0.0002
51783,0,0.2175
51784,0,0.3142
51785,0,0.212
51786,1,0.8064
51787,0,0.0011
51788,1,0.855
51789,1,0.7326
51790,0,0.2877
51791,1,0.976
51792,1,0.5872
51793,0,0.0478
51794,0,0.3273
51795,0,0.2717
51796,0,0.0941
51797,1,0.9418
51798,0,0.3244
51799,0,0.4926
51800,0,0.3227
51801,0,0.0501
51802,1,0.8714
51803,0,0.0314
51804,0,0.3455
51805,0,0.4729
51806,0,0.1187
51807,0,0.1004
51808,0,0.0423
51809,0,0.1702
51810,0,0.0021
51811,0,0.0057
51812,0,0.2188
51813,1,0.8925
51814,1,0.837
51815,1,0.7568
51816,0,0.0069
51817,0,0.0932
51818,1,0.7977
51819,0,0.1534
51820,1,0.8268
51821,0,0.0516
51822,0,0.3435
51823,0,0.4209
51824,0,0.0677
51825,0,0.3809
51826,1,0.6942
51827,0,0.1642
51828,0,0.0675
51829,0,0.2225
51830,1,0.9278
